Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité
2025/05/04 10:00:00,2025/05/04 11:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,8.4,8.425,µg-m3,,,,A,1
2025/05/04 11:00:00,2025/05/04 12:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,13.8,13.775,µg-m3,,,,A,1
2025/05/04 12:00:00,2025/05/04 13:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,15.7,15.725,µg-m3,,,,A,1
2025/05/04 13:00:00,2025/05/04 14:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,14.5,14.5,µg-m3,,,,A,1
2025/05/04 14:00:00,2025/05/04 15:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,15.8,15.825,µg-m3,,,,A,1
2025/05/04 15:00:00,2025/05/04 16:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,12.7,12.675,µg-m3,,,,A,1
2025/05/04 16:00:00,2025/05/04 17:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM10,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,11.9,11.9,µg-m3,,,,A,1
2025/05/04 00:00:00,2025/05/04 01:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,11.3,11.275,µg-m3,,,,A,1
2025/05/04 01:00:00,2025/05/04 02:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.1,10.1,µg-m3,,,,A,1
2025/05/04 02:00:00,2025/05/04 03:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.6,10.575,µg-m3,,,,A,1
2025/05/04 03:00:00,2025/05/04 04:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,13.8,13.825,µg-m3,,,,A,1
2025/05/04 04:00:00,2025/05/04 05:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,14.0,13.975,µg-m3,,,,A,1
2025/05/04 05:00:00,2025/05/04 06:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,13.6,13.575,µg-m3,,,,A,1
2025/05/04 06:00:00,2025/05/04 07:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,12.1,12.075,µg-m3,,,,A,1
2025/05/04 07:00:00,2025/05/04 08:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.3,10.275,µg-m3,,,,A,1
2025/05/04 08:00:00,2025/05/04 09:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,7.2,7.175,µg-m3,,,,A,1
2025/05/04 09:00:00,2025/05/04 10:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,7.0,7.025,µg-m3,,,,A,1
2025/05/04 10:00:00,2025/05/04 11:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,8.1,8.05,µg-m3,,,,A,1
2025/05/04 11:00:00,2025/05/04 12:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,8.4,8.4,µg-m3,,,,A,1
2025/05/04 12:00:00,2025/05/04 13:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.8,10.825,µg-m3,,,,A,1
2025/05/04 13:00:00,2025/05/04 14:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,14.2,14.2,µg-m3,,,,A,1
2025/05/04 14:00:00,2025/05/04 15:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.0,10.0,µg-m3,,,,A,1
2025/05/04 15:00:00,2025/05/04 16:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,10.9,10.9,µg-m3,,,,A,1
2025/05/04 16:00:00,2025/05/04 17:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM10,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,12.3,12.325,µg-m3,,,,A,1
