Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité
2019/05/08 08:00:00,2019/05/08 09:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 09:00:00,2019/05/08 10:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 10:00:00,2019/05/08 11:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 11:00:00,2019/05/08 12:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 12:00:00,2019/05/08 13:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 13:00:00,2019/05/08 14:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 14:00:00,2019/05/08 15:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 15:00:00,2019/05/08 16:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 16:00:00,2019/05/08 17:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 17:00:00,2019/05/08 18:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 18:00:00,2019/05/08 19:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 19:00:00,2019/05/08 20:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 20:00:00,2019/05/08 21:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 21:00:00,2019/05/08 22:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 22:00:00,2019/05/08 23:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
2019/05/08 23:00:00,2019/05/09 00:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,NO2,Trafic,,Oui,mesures fixes,Auto NO2_NOx Conf meth CHIMILU,moyenne horaire validée,,,µg-m3,,,,N,-1
