Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité
2025/05/04 10:00:00,2025/05/04 11:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,2.5,2.5,µg-m3,,,,A,1
2025/05/04 11:00:00,2025/05/04 12:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,6.4,6.35,µg-m3,,,,A,1
2025/05/04 12:00:00,2025/05/04 13:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,5.8,5.8,µg-m3,,,,A,1
2025/05/04 13:00:00,2025/05/04 14:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,6.0,5.95,µg-m3,,,,A,1
2025/05/04 14:00:00,2025/05/04 15:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,6.8,6.75,µg-m3,,,,A,1
2025/05/04 15:00:00,2025/05/04 16:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,6.4,6.375,µg-m3,,,,A,1
2025/05/04 16:00:00,2025/05/04 17:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,Auto PM_Conf_app TEOM-FDMS 8500bc,moyenne horaire brute,5.5,5.5,µg-m3,,,,A,1
2025/05/04 00:00:00,2025/05/04 01:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,5.4,5.425,µg-m3,,,,A,1
2025/05/04 01:00:00,2025/05/04 02:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.8,4.825,µg-m3,,,,A,1
2025/05/04 02:00:00,2025/05/04 03:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,5.0,5.025,µg-m3,,,,A,1
2025/05/04 03:00:00,2025/05/04 04:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,6.7,6.7,µg-m3,,,,A,1
2025/05/04 04:00:00,2025/05/04 05:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,6.7,6.725,µg-m3,,,,A,1
2025/05/04 05:00:00,2025/05/04 06:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,6.8,6.75,µg-m3,,,,A,1
2025/05/04 06:00:00,2025/05/04 07:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,5.9,5.925,µg-m3,,,,A,1
2025/05/04 07:00:00,2025/05/04 08:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.4,4.425,µg-m3,,,,A,1
2025/05/04 08:00:00,2025/05/04 09:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,2.6,2.6,µg-m3,,,,A,1
2025/05/04 09:00:00,2025/05/04 10:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,2.6,2.6,µg-m3,,,,A,1
2025/05/04 10:00:00,2025/05/04 11:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,3.3,3.325,µg-m3,,,,A,1
2025/05/04 11:00:00,2025/05/04 12:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,3.7,3.7,µg-m3,,,,A,1
2025/05/04 12:00:00,2025/05/04 13:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.4,4.375,µg-m3,,,,A,1
2025/05/04 13:00:00,2025/05/04 14:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,5.2,5.15,µg-m3,,,,A,1
2025/05/04 14:00:00,2025/05/04 15:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.0,4.025,µg-m3,,,,A,1
2025/05/04 15:00:00,2025/05/04 16:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.1,4.075,µg-m3,,,,A,1
2025/05/04 16:00:00,2025/05/04 17:00:00,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11038,Tourcoing Houpline,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,Auto PM_Conf_app FIDAS 200,moyenne horaire brute,4.1,4.05,µg-m3,,,,A,1
